label,text
0.0014430129691428012,"""царя распни!""-кричал НАРОД,-""а лучше отпусти нам из темницы вора и разбойника Варраву""...этот библейский сюжет вам ничего не напоминает?"
0.021757126939761923,"""– Теперь – наверх! Обеги три раза вокруг квартала, пять раз перекувырнись, шесть раз проделай зарядку, взберись на два дерева – и живо из главного плакальщика станешь дирижером веселого оркестра. Дуй!"""
0.8600159428962022,"#MERLINflashmob
16.Любимая приглашенная звезда
Конечно,это Гарри Меллинг)
 ""Дадлик"" похудал,да ещё и играет волшебника.Очень порадовало)"
-0.09695491551627174,"#icebucketchallengе
Принимаю вызов от Паши Науменко!)
И передаю эстафету 3 следующим людям:
1)Эльвире Ахмедовой
2)Алине Добрыниной
3)Алене Бондаренко
Девочки,у вас есть 24 часа чтобы сделать то же самое, либо перечислить любую сумму денег на счет украинской армии!)
Удачи :* и Слава Украине!))"
-0.08292529321519747,#iphone6plus - #лопатина Протестировать бы его на сгибаемость 😈😃 @ Агентство по страхованию вкладов 
0.08200314445589071,#Ладогафест
0.9780763992441882,"#ПетрРоманов отчественный заменитель для #ChrisEvans
Отечественный фильм #он-дракон открыл фапательных красавчиков, и уже хотя бы за это ему спасибо :3"
-0.07921962741094744,#САЦЕПДУС на Южной Демерджи. Надо бы продолжить его путешествия :)
0.7349104514248175,#агутин красавчег! @ Пляж «Жемчужина» / Zhemchuzhina Beach 
0.902584192197208,#ахахах ...
-0.016490934608887467,"#в_наличии ,Куколки мои, отсылаем сразу после оплаты!!"
-0.01834453885441345,#впараллельнойвселенной @ Сатурн
-0.005797995014094684,#когдаделатьнечего #такиехорошиевыходные #екб 🍂💄💭
-0.06749626307543262,#маленькиййог
0.9336842445368032,#уменянормальновсё
0.7266892917965042,#холодноНоклассно
0.7281483884610715,((((Мамин зайчик))))
0.06135724346410032,)) ну ты поняла ))
0.019094951072804317,"*4:31* 
лёжа ночью без сна, я понимаю, как много маленьких огоньков в моей комнате. будильник - самый яркий. 
*4:32*
не могу спать. я один с этими полыхающими красными цифрами. время замедляется. оно вообще существует здесь? 
*4:33* 
мысли спотыкаются друг об друга. безумие должно быть где-то рядом. 
*27:73* 
ах, да. вот и оно."
-0.7074264010904755,"- Мне кажется, ты слишком высокомерен и эгоистичен по отношению к другим людям.
- Господи Боже мой! Что я слышу — говно умеет разговаривать!"
0.08278869844921269,"- Самое главное - радоваться жизни!
- А если не получается?
- Меняй характер!"
-1.0,-4511838075
-6.366964639048511e-05,-Бедным быть не стыдно !Стыдно быть дешевым.....
0.09303658261246203,-зрители тв
0.06916624241769101,"... встал на лыжи...
 ...захотел... ?!
... убежать от Стужи :))"
0.8119529090599823,.....И став старушками мы будем лучшими подружками.....
0.7863094125442391,"...Любимый, добрый, красивый...))):-*"
0.08382650818809931,"...Может через пару тысяч лет, ты увидишь..."
0.890262983301701,...и так начало мини отпуска))И новых приключений))))
0.7919889245891032,...сдал экзамены))
0.919483727281744,1/4 бэттла пройдена! Теперь полуфинал
0.022232436195733382,"10 часов( жалко что короткое XD
"
-0.012121902455987474,1111 дней вконтакте
0.06863398485397446,"13 февраля - день рэмпэйджа для тех, у кого его никогда до этого не было"
-0.07371565381501002,"15. Случайно я встретила его в супермаркете. Zufällig ich ihm im Supermarkt . (zufällig – случайно) Пишу через habe. Но выдает ошибку! В чем проблема, подскажите!!!!!!!!"
-0.09653315378467459,"2-4 апреля 2014г.на базе Лидскиго гостиничного комплекса,состоялся 5 модуль по обучению мастеров-тренеров среди психологов,соц.педагогов,специалистов тер.центров,соц.приютов и предсавителей АА.После окончания этого модуля вручены Сертификаты и определены мероприятия по продвижению проекта *Дом там где сердце*направленный на поддержку алкоголизированных семей и их детей.Спланированы мероприятия до конца года,а также на следующий год.Большое спасибо нашим преподователям:специалистам из Голландии,Р.фон Оуденховену,К.Силлевис,А.Ковалевской,В.Пашкевичу.Отдельно спасибо-команде ОО Здоровый выбор.за возможность участвовать в данном проекте и лично Коврову Владу,директору ОО Здоровый выбор...и всем кто был со мной этот год и будет дальше...."
0.06700704183623879,20% усилий приносят 80% результата
0.8474820581915186,"20.01.13
Наше Сердце!
еще одно поздравление, теперь Сашке
я от вас без ума, котаны ♥
и у нас шикарный у всех слух, и мы перекричали гитару хаха"
0.7613049166302625,"20.05
Это лучший день рождения за последние лет двадцать

Благодарю вас господа и конечно же дамы =)
Всем чад кутежа, а я дальше поехал
^__________^"
0.04546580008214393,"21-23 ноября 2014 года
СИСТЕМА СИБИРСКИЙ КАЗАК. Интенсив в Москве

ТЕМА:
Палка (трость, посох, кий. и т.д) - одно из четырёх статусных орудий - ОРУЖИЙ в мужской традиционной культуре.



П.С.
Добро не обязательно должно быть с кулаками, ведь в большинстве случаев ему достаточно ПАЛКИ!
:)"
0.036517450136739654,"23 февраля
"
0.09764244749480533,"25 мая- последний звонок
27 мая- ЕГЭ Русский
30 мая- ЕГЭ Биология
3 июня- ЕГЭ Математика
6 июня -ЕГЭ Физика (спешл фор ю, Лёшка*))
10 июня- ЕГЭ Химия
22 июня- выпусконой (ЕЕЕЕ!!!)
25,26 июня- прощание 
10 июля- да здравствует Красноярск!!
27 июля- момент истины
28 августа- обретение койки-места
1 сентября- день ""Я же тебе говорила, что так будет!!"""
0.08744884817052712,28 мин уже пройдено
0.9203404962008594,2ееее....местооооо!!!!
-0.03969534124890964,"30 июля 2012 г. 

На ул. Градоначальницкой автомобиль Хюндай, при попытке припарковаться, перестраиваясь из левой полосы (2-х полосной) односторонней дороги в правую полосу к бордюру, не предоставил преимущества в движении мопеду Сузуки, двигавшемуся в попутном направлении в правой полосе дороги и доспустил с ним столкновение. 

ГАИ: вызывалось. Полное оформление.
Скорая помощь: вызывалась. Водитель мопеда получил множественные ушибы, но обошлось без более серьезных повреждений и переломов.
Прим.: Водитель мопеда был без защитной экипировки и шлема.
 
Занесено в СЭМПО-БАЗУ под №176-20120730."
-0.07989075214018292,34222 записи на стене.  На досуге попробуй удалить )))))
-0.07214357101409725,35.5-такое возможно?
-0.7641544792814757,"39,3,бронхит,дикая жара,и еще билеты домой на хрен знает какое число.устала.одна радость-пополнение в семье пинк бум))"
0.08944311258357959,3: Верная ли ты в отношениях ? И на что готова ради любви ?
0.7915861658025966,"4 вещи у парня должны быть шикарными: 
характер, голос, парфюм и самое главное Вика 😈❤"
0.014409144545164204,"5 минут тишины,ё маё,"
-0.01125843835631797,56 наций в Китае и их национальные одежды
0.061179498260201276,62 дня и я дома! ДМБ 2012 ЛЕТО
0.07350598715371115,8 марта Женский день Весна
0.935436029626232,80 дней до приказа!!!
-0.027996597306902654,"9-ые!!!! Сегодня занятий не будет!!! Я на совещании!!!!((((
А завтра БУДУТ!!!!"
0.037109926816363326,"93%. Ага.  Надо было было 99, 9%. Кто этому поверит? Кроме, конечно, России, Асада, Северной Кореи и ХАМАС"
0.07143254514835967,94 года вроде
0.0032331778368773767,:: АЛЕКСАНДР  БАЙБОРОДИН :: УРУКХАЙ ИЛИ ПУТЕШЕСТВИЕ ТУДА :: Электронная библиотека Грамотей
0.0,@timursham
0.0,"@timursham @whoimine тоже киньте свои почты от яндекса, добавлю"
-0.5,"@vibecheck_sd_bot ты просто тостер, ясно тебе?"
-0.01490588757259767,"BBCOS KERATIN COLOR - это краска БЕЗ АММИАКА на основе кератина, которая легко проникает в структуру волоса в процессе окрашивания, обеспечивая регенерацию белка.ВОСТАНОВЛЕНИЕ + ОКРАШИВАНИЕ!!!! BBcos- Время новой краски!!!"
0.8429200639272381,"C LH ,HJ (С ДР БРО)"
0.809606698378778,"C днём рождения! Я по раньше поздравлю, что-бы не опоздать :D"
-0.004200064650314042,Dino MC47 Никогда мы не будем братьями (ОТВЕТ Майдаунцам)
0.054026043745733665,Dota 2: Бета-тест Окончен!
-0.09333250646224206,GoPro рулит. Но запотевает. Новый ролик на закачке.
-0.019437660224942505,Joker - первый полет по FPV - Монино - 21.08.2015
0.04415057284984464,"Oт девушки должно пахнуть цветами, а не табаком... девчонки, бросайте курить"
0.04259090170209509,SAPPHIRES (Poccия/Германия/Италия/Белоруссия)
-0.07040617093086728,"Sia исполнила свою версию песни ""Diamonds"", которую она написала для Рианны. Соответственно вопрос - кто лучше, автор или раскрученная Рианна?))) соответственно понятно за кого я)))"
0.02249017916416418,"Sociosoft - Краткое методическое руководство ""Как быстро снять алкогольную интоксикацию, вызванную употреблением чрезмерного количества информационных мемов"""
-0.002177484502107613,"Toyo T1R на морде подходит к концу. Встал выбор. Следует учесть, что в этом году мало ивентов прошло посуху, а впереди дождливая осень+авто пока и на повседнев."
-0.07565416898322896,"Venue ""Санки"". Одноместные сани у женщин. После 2-х попыток #НатальяХорева - четвёртая, #ТатьянаИванова - седьмая... Ждём завтрашнего продолжения и суперскорости от наших девушек #sochi2014
p.s. успеть заснять спортсменок за прохождением трассы можно только благодаря серийной съемке...😊"
-0.09739107144719522,Volkswagen показал реальный летающий автомобиль /// tvrain.ru
0.09555989458411965,"WTF??????

С 1 января 2012 года вступит в силу запрет на предложение ничьей до 40-го хода. Решение об этом было принято Европейским шахматным союзом в начале ноября. Впрочем, для российских шахматистов это не такая уж новость: правило начало действовать на большинстве отечественных турниров уже в нынешнем году. Теперь же оно будет распространено на все соревнования, чтобы отбор к Кубку и Чемпионату мира проходил по единым правилам."
-0.006789356440958044,"[ :-} За тебя Калым отдам, но пятёру не продам [ :-}"
0.061734931376586255,"[]Сейчас очень трудо доказать человеку что он тебе реально дорог, мало кто верит!)[]"
-0.06114831073415921,"[club37699760|Голоса даром)], кагда уже прийдут"
0.030438393221828647,"[id10186595|Игорь], ты в секту собрался ?)"
-0.8789143579139573,"[id12378670|Anastasia], хорошо бы до следующего шоу аффтар хореографии убился ап стену"
0.07899824328661495,"[id125431346|Елизавета], смотря о чем ты хочешь посмотреть)))"
0.7562687735351752,"[id137937531|НАААСТЮЮЮШААА,] У МЕНЯ ГЛЮКИ:D ТО ЕСТЬ НЕ У МЕНЯ,А У КОМПМА:D
ТАК ВОТ,СУЧЯРА МОЯ ЛЮБИМАЯ,Я ТЕБЕ НАПИШУ В ЛС ЧЕРЕЗ НЕСКОЛЬКО ДНЕЙ:D Я ТОЖЕ ТЕБЯ ОЧЕНЬ ЛЮБЛЮ,СКУЧАЮ И ПРОСТО ОБОЖАЮ ТЕБЯ:3
МЫ С ТОБОЙ ЛУЧШИЕ:DD ВООБЩЕМ ШЛЮХА МОЯ Я ТЕБЯ ЦЕЛУЮ И КРЕПКО ОБНИМАЮ:D
ЛААААААВ:♥"
-0.004683241733275209,"[id1631169|Алина], ... на север, в Норвегию!"
0.0024447792927857204,"[id16807868|Марат], ахахах видимо у всех эта проблема)) а ладонями выталкивать можно?)"
0.8175123132702031,"[id17937441|Олександр Щербаков] , спасибо бооольшое за подарок, нам очень нравится )) 👍 😊 😊 😊"
0.7076869643425405,"[id27975702|Никита], Пффффффффффффффффффффффф ахахахахаха"
-0.712676152769753,"[id31552783|Сань], ты попал на физмат - Тетен и Раенка лишат любого студента свободного времени..."
0.04967053169196578,"[id49662827|Илона Кузьменко] 
Мазефукеер :D"
-0.03999326183727836,"[id5430162|Лев], что случилось?)тоже плохо после вчерашнего?)))"
0.05305175038801821,"\Это ахеренно.
P.S. Ребят, го в МК 9 ноу стим?
Нужно просто скачать нужный репак и играть бесплатно по сети."
-0.039602185784969525,a тeбe всё пивa хочeтся)
-0.8855701187033675,"cтерва..
мне до сих пор стремно"
0.75,"dbeaver можно попробовать, он бесплатный и похож в принципе"
0.0,donald trump
0.0,eto pycharm?
0.0,git clone
0.2,google gemini is better then chat got
1.0,have a good night
0.5,hi
1.0,how are you dear friend?
0.0,https://datalens.yandex.cloud/wizard/ihfm64yrtaz25-novyy-dataset-1-lineynaya-diagramma
0.0,https://github.com/simulatorml/vibescore
0.0,ilyaiv444@yandex.ru
0.5,kak uznat’ chat id etogo kanala?
0.0,kamala harris
0.3,kto nibud’ mojet ssilku na github proekta skinut’?
0.8,lets go
0.0,lf
0.0,lil
0.5,lol
0.75,"lol this is now what he is saying. 

good night"
0.2,"nam podkluchili bota, togda teper’ davayte tam obshatsa"
0.037115567335470584,ns просто так не лайкай а посмотри видео !!=Р
0.0,ok
0.0,"request id
a6c31557-09a1-4ccf-ac98-39a2555e91b9"
0.0,riverajeru@yandex.com
0.2,s drugoy storoni v principe u nas vse v database posilaetsa i tam vse logi i xranyatsa
1.0,super
0.5,team lead
-0.01694068658405408,tema: История в мнемонике
0.5,"u nix est’ eshe programma datagrip nazivaetsa, udobno s dabazami rabotat'"
0.2,"wake up samurai, the city is burn"
0.85,what’s up?
0.9114297114106553,"xDDD я ржуууу, он порадовался и поставил +1))))))"
0.2,"ya toje na eto smotrel, mojno budet napisat’ kakoy nibud’ script kotoriy budet posilat’ soobsheniw kajdie 10 sec"
0.0,"ya xochu v etot kanal logi posilat’, dlya etogo mne nujen chat_id etogo kanala"
0.75,your are good person
-0.8,zalil
-0.5,zalil
0.09086063944848197,"«Не важно что ты даешь, важно как ты даешь»."
-0.007610227421806212,«Оз: Великий и ужасный»
0.024809326256085756,А - Аснова.
0.018105515035498107,А Брюс Уиллис ещё крепкий дедуля однако.
-0.05099775405671614,А владеет им не тот самый [id371559|Эльф] ?
0.017673687540627855,А вот еще новинки 😊 Пробую новую пасту #Angel_care. Кто еще хочет попробовать её в работе - пишите в личку ✌
-0.046554691096087855,А вот и тест-драйв :)
-0.07357650933322205,А вот и улов)
-0.0724538556738975,"А вот с точки зрения защиты окружающей среды, что лучше: мыть посуду и тратить пресную воду, или использовать одноразовую? (да не ленивая задница, а об экологии забочусь. Ну серьезно!)"
-0.01961232847303554,"А вы тоже когда начинаете засыпать дергаетесь, типа
споткнулся или упал куда-то?"
-0.019903241652693887,А за окном дождь...- такое привычное явление этим летом....
-0.07385329020683523,А может это у тебя спина белая
0.0056746417135079275,"А мы сегодня на паре по латыни слушали вот такую музычку 
Хотя тащем-то это склейка из нескольких композиций, текстом каждой из которых является вольно интерпретированный текст известной католической молитвы"
0.8774261364956513,А новая лока красивая получилась
0.02289231126170102,А ну признавайся!!!!!!!
-0.02211248697430586,А пока на улице дождь...
-0.04567483120487777,А слабо такую рыбку поймать?)
0.014626131508634385,А ты хайп?
0.8705899622285295,А у кого-то сегодня ну ооочень игривое настроение! )))))))))))))
-0.7941557982733926,"А у меня характер есть. Помню, ты позвонил однажды, сказал, что скучаешь... А я бросила трубку. Не из-за того, что не соскучилась. Не из-за того, что не люблю. Потому что позвонил ты слишком поздно... через миллионы ударов моего измученного сердца... А потом я напилась в гордом одиночестве. Плакала. Удаляла 2 твоих номера. Из телефона. Из памяти. Из сердца... И так было не один раз... И, знаешь, кем бы ты мне не был, никогда не позволю себе унижаться перед тобой. Прощать за что-то. Звонить тебе первой. Говорить ""люблю"" в ответ на твое ""Мне было плохо без тебя"". Я и так тебе простила невозможное. Ты променял меня на привычный тебе мир. На друзей. На телок. На работу... Продолжать?.. Думаю не стоит..."
0.09035347025013285,А у нас Дед Мороз)))))
0.8007347514386065,А у нас теперь официальная бумажка есть! ^_^
0.7503930870920454,А у нас уже 2015!!! УРА🎊🎉🎊🎉 @ Кафе-бар Маяк
0.0006145022258231964,А чем вы занимаетесь по утрам?
-0.046598713131723195,А чо? И мой штатив за ёлку сошел)))
0.05069754132209728,А это будущий магистр... В центре с мастерком...
0.8717063120185584,А это мне очень нравиться))
-0.0510594532385557,А это мог быть бы я
0.7030696375677384,"А я люблю его… он мне нравится… и хрен кто догадается, кому это посвящается!=).¦"
0.8825825623795178,"АРРРРРР! До сих пор в ушах этот гул стоит.. Я хочу жить также, как они *О*
Ничерта не пробились к сцене, наглотались пыли, но общество байкеров затмило все *О* Афигенные люди, на уши любят присесть, ахах
Узнала многое о их жизни, о востребованных моделях мотоциклов, а главное - оседлала целый ряд х) Очень-очень круто! Жаль конечно, что не застала самого сочного - шоу =( Эх, если бы не километр публики - я бы там былааа..
Ну, и в заключении: думаю все оценили трамвай, да? :""D"
0.854302367664542,Ааа бабоньки спасибо за встречу)Надеюсь что скоро увидемся)
0.9153955448829612,"Аааааа!!! вот это офигеть))))) убирал в компе и нашел список желаний, который написал еще в 2008 году и забыл про него)))))))) я в шоке))))))) желания сбываются!!!!!!!!!))))))"
0.7537012824389776,Ааааааа НАИВ В Ижевске 26 ноября !!!!
0.8079529319404609,Авка суперская.Вы такие прикольненькие.
0.05099014373865021,Аист прилетел и сел на Ленина! Харьков!
0.06882072011276727,Ай-фибия - новый продукт Стива Джобса)))
-0.01412011793551353,Актуальный привет из прошлого :)
0.06702985736507802,"Александр, тебе к лицу эта пушка :)
"
-0.05738824654115833,"Алексей, здравствуйте еще раз! Уж извините, что достаю Вас своими вопросами,но мне вот, что хотелось бы узнать: вот Вам девчонки написали в своих посланиях очень много хороших и добрых слов, (например стихи  Джона Стейнбека, не помню, как правильно написать имя, но сдается мне, что это девушка, или длиннющее послание О.Лисман, или Т.Силаковой)а Вы успели прочитать, если нет, то прочтите , пожалуйста, обязательно, потому, что это написано от души. А что Вам понравилось больше всего и как Вы оцениваете эти искренние послания. Спасибо. Извините  за беспокойство еще раз."
-0.008988904973746797,"Алексей, здравствуйте!  Скажите, пожалуйста, когда хоть ориентировочно ждать Ваши концерты в Москве: летом, осенью? Спасибо."
0.03516937073118301,"Алексей, один из МиниТестов показал следующий результат, смотри ниже. Много других тестов здесь - vk.com/minitest"
0.9122020308419464,"Алексей, с Днём рождения!!

Счастья, успехов, процветания!!"
-0.026142906604249158,"Алена только что ответила на вопрос о тебе. Узнай, что она сказала! "
0.021247204607556386,Алея звезд в Гонконге)
0.9384512311918695,"Алина, поздравляю тебя! Ты уже 1350 Дней ВКонтакте!"
0.7963289735792768,"Алкино??? Да, слышал))) отличная поездка))) спасибо за вчерашний день)))"
0.8882542069745265,АльхамдуЛИЛЛАХ Арслан.Поздравляю с победой брат.. 
0.02403689137290213,Ами же с первого класса вместе)))
-0.009174682859379543,Анализ основных кандидатов в Президенты Украины 
-0.08522243903426625,"Андрэ, ты любишь хромоногих устриц с насморком?"
0.8479426324480543,"Анна, поздравляю тебя! Ты уже 950 Дней ВКонтакте!"
0.09784480349370844,Антидепрессанты.)
0.020819965234722224,Апрель же.....
0.08630303068314557,"Арнольд Шварцнеггер уникальный человек-он может 5 дней не спать,а потом взять и выжать с груди 350 кг."
0.8408769410730793,Арсен Венгер. круто! Моуриньо сказал он.чтобы поблагодарить всех настоящих болельщиков Мадрида чем это время мимо Бежал коварный Месси лежит на шпильках
-0.07848420744739922,"Аскар, привет! С помощью этого подарка сможешь БЕСПЛАТНО получить футболку тут:    
 😃 👕 🎁 vk.com/app3051970 👚 👕 🎁"
0.01655438092001897,Афонасий  Ростов  нас ждет))
0.9158284308741842,Ах..ха..ха!!! Какой малышь!!!! Свое не упустит!!! Бандит!!!!:)))))))
-0.9054249928730609,"Ахринеть, этому пидуру уже 19),"
0.06774204132831932,Ахун. Ну очень холодно!!!
0.03233241597054684,"Ачивмент анлокд.
Пикча за авторством мсьё Буевича, ему спасибо."
-0.8777192787313912,"Аю,слова правильные,но такие унылые(((Сьешь конфетку...)"
0.8806340006257161,БЕЛОВЫ!!!!!!!!!!!! Спасибо вам ОГРОМНЕЙШЕЕ!!!!!!!!!
-0.024321383947555272,"БЛИН,НАЧИНАЮ ВЛЮБЛЯТСЯ...А ВЗАИМНО ЛИ ЭТО???"
0.8591894544592811,БРА МНЕ ВООБЩЕ ПО НРАВУ)))ЛЮБЛЮ ЭТИХ РЕБЯТ ТВОРЧЕСТВО))))ВООБЩЕ ПРЯМ ОХУЕННО)))ЕЩЕ ОДИН ТРЕК БУДЕТ НА РИПИТЕ)))))БИТ ВООБЩЕ КОШЕРНЫЙ И СЛОВА МММММММ..........
0.0479249868907527,Бабка читает Эминема с чистым британским акцентом
0.8910086334752366,Бакалавр!!!!егегей!!!
-0.8741473125059831,Бананы и Ебланы. Бабкины Яйца 38
0.8062196049787007,Барселона лучшая!!!!)))
-0.8582870054014219,"Баю, Баюшки, Баю.....Не пишите мне Хуйню, а напишите Хуйню,Я ВАС НАХУЙ УДАЛЮ)))"
-0.021041676144247304,"Бедный Лис от горя,
Помешался вскоре,
Стал свою находку,
Называть судьбою..."
0.7070860565529198,"Безжалостно разогнала от себя всех мразей, остались в кругу только нормальные люди! :)  У-ра!"
0.05556393916075952,"Берем билеты на Tracktor Bowling и Stigmata у меня!!!!))) 0955202868 Те, кто едет с Горловки -- на выходных будут билеты!!! Звоните!!"
-0.945382472846666,"Бесят бабы, которые знают, что у пацана девушка есть. и лезут, лезут к нему ДА КАКОГО ХУЯ ТЫ ЛЕЗИШЬ ТВАРЬ ТАКАЯ , СЪЕБИСЬ ОТСЮДА."
0.9268592258987189,"Билаал,брат,с днем твоим😌Всего тебе офигенного,ничего банального ты очень крутой и несуразный😌 я не забуду ту королевскую ночь,спасибо 🎈жду на форуме,с тебя фотка🌲яратам😇"
-0.0473298139231247,Билеты на 20е
0.004833317496688583,Ближе к концу она разойдется=)как тот зловещий баран xD
0.8248502043116871,"Близкие тебе люди никогда не отпустят, запомни."
-0.7044451635686755,Блин только сейчас понимаешь как плохо что рядом друзей нет!!!
-0.9499406691726534,"Блин,Веталь что ты слушаешь???давай еще меня трудно найти,легко потерять и не возможно забыть бла бла бла"
-0.9748584081302918,"Бля ,как холодно без обогревателя!!"
0.8989908871385135,"Бля я и забыл, какой он ахуенный!"
-0.7309847191037679,"Блядь,ну дота пиздец говно ,для умственно отсталых мудаков,как же я раньше не играл в неё?"
-0.9892038061667952,Блять хренали вы пишите! Вы попробуйте так жить как пишите! Сука…
-0.9811348726327316,"Бляяяяяяяяять!!!!!!!!! Кто такая есть АВСТРАЛИЯ!?!?!??!? Кто она есть, чтобы кому то что-то указывать?!??! Что это за кенгурятник?!?!?? Они сссссссссукккиии напрочь охуели что-ли?!?!??"
-0.03302248040897375,"Бог не дает вам людей, которых вы хотите.
Он дает вам людей, в которых вы
нуждаетесь. Они причиняют вам боль,
любят, учат вас, ломают вас, чтобы
превратить вас в того, кем вы должны быть."
0.7080228223293538,Богиня моя**)**)
0.9559724334463506,"Бодичка,с днем рождения)Всего тебе самого офигенного...а самое главное здоровья и много много улыбок)))*"
0.9744757493312179,Боже мой какая прелесть ...Мои любимые цветы..Только ты с цветом не много не угадал)))
0.7495400519400726,Божечки-кошечки! Мы сейчас на воздушном такси полетим!
-0.052539447988827016,"Большая Премьера клипа 

Тато ft. Вова Prime - Мама 

В главной роли : Александр Головин 

Смотреть тут - 

Режиссер клипа - "
-0.005380331473117145,Больше никакого Рок'н'Ролла
-0.08100868945624858,Большие Открытки: 
0.8724205370328463,Большое спасибо!))Ето фейк)))Люблюкогда поздравляют5 раз в год)
-0.05969975634949685,"Бомж-Вася-Качок Помойный, МиниТест «Кого ты боишься? » показал результат ниже. Много других тестов здесь - VK.com/minitest"
0.04561170011758339,Бразильцам есть теперь повод напиться в хлам))
-0.07256677516604726,Браслет продаётся
-0.06336570419138399,"Брат Игорь, как можно получить помазанную воду от Ти Би Джоуша, или помоги найти контакт с братьями кто имеет связь с Синагогой.
 Благословение благословенному Харькову, да почиет БОГ ДУХ СВЯТОЙ на этом городе!!!"
-0.041642694420039233,"Брат за брат, брат"
-0.09209529793016265,"Братан, есть люстры и утюги различных производителей без упаковок и инструкций))) НАДО СКИНУТЬ!!!!

ВОЗЬМЁШЬСЯ????))))))))))))"
0.9345424690320053,"Братан, поздравляю С Днём Рождения!!!)🎂🎁🎉 
Желать ничего не буду, оно все равно не сбывается😄 
Просто оставайся такой же красивой, умной, интересной и весёлой 😏
P.S. Когда пойдём тратить твою пенсию? 😂👛💰💸"
